CustomerID,LastTransactionDate,DaysSinceLastTransaction,Status,TransactionCount,TotalSpent
14636,2011-11-03,36,Active,28.0,609.8500000000001
13060,2011-03-31,253,Churned,15.0,307.53000000000003
16170,2011-10-20,50,Active,125.0,1885.0499999999995
16399,2011-11-20,19,Active,73.0,408.57
16424,2011-06-01,191,Churned,5.0,133.56
16545,2011-06-28,164,Churned,3.0,339.3
16734,2011-10-18,52,Active,53.0,650.51
12968,2011-08-19,112,Churned,5.0,135.95
12518,2011-12-09,0,Active,124.0,2056.8899999999994
13808,2011-12-04,5,Active,76.0,1747.66
16820,2011-09-05,95,Churned,26.0,497.61000000000007
16485,2011-09-23,77,Active,42.0,363.65
16903,2011-11-10,29,Active,60.0,373.24
14382,2011-11-13,26,Active,131.0,626.07
14300,2011-11-21,18,Active,3.0,43.2
17379,2011-11-28,11,Active,83.0,404.66
13270,2010-12-08,366,One-Time Customer,1.0,590.0
14987,2011-11-24,15,Active,4.0,326.4
12413,2011-10-04,66,Active,38.0,758.0999999999999
15607,2011-01-07,336,Churned,13.0,104.76
14175,2011-10-11,59,Active,149.0,3222.3000000000006
12775,2011-11-22,17,Active,66.0,1386.0400000000004
17537,2011-11-10,29,Active,75.0,897.6200000000003
17749,2011-06-14,178,Churned,35.0,674.5199999999999
17594,2011-09-15,85,Active,50.0,993.1799999999995
13548,2011-09-04,96,Churned,124.0,682.41
14198,2011-11-21,18,Active,39.0,701.3999999999999
15172,2011-12-01,8,Active,110.0,1624.0499999999997
12840,2011-07-19,143,Churned,113.0,2726.769999999999
13835,2011-11-14,25,Active,55.0,834.57
16266,2011-09-27,73,Active,61.0,861.8899999999998
14847,2011-07-14,148,Churned,13.0,309.4
14100,2011-07-25,137,Churned,26.0,194.9
15105,2011-11-21,18,Active,101.0,2298.930000000001
13860,2011-12-08,1,Active,76.0,1245.9000000000003
16480,2011-09-25,75,Active,53.0,769.2899999999995
17233,2011-11-04,35,Active,25.0,190.88
13532,2011-11-06,33,Active,66.0,210.30999999999983
17908,2010-12-01,373,Churned,58.0,243.2799999999999
17377,2011-11-16,23,Active,418.0,4100.919999999995
15738,2011-11-21,18,Active,173.0,4812.419999999996
17552,2011-10-10,60,Active,49.0,930.41
18077,2011-12-01,8,Active,227.0,2633.009999999999
18065,2011-12-04,5,Active,137.0,2392.830000000001
13021,2011-12-05,4,Active,131.0,2616.38
12782,2011-12-05,4,Active,103.0,2330.9200000000014
13313,2011-11-17,22,Active,78.0,1555.3199999999993
13764,2011-09-30,70,Active,208.0,1521.7600000000002
15569,2011-08-28,103,Churned,31.0,1375.7100000000003
14130,2011-01-24,319,Churned,67.0,483.85999999999996
17314,2011-11-15,24,Active,131.0,2527.92
13539,2011-09-15,85,Active,37.0,631.3400000000001
16913,2011-02-22,290,Churned,8.0,113.44000000000001
16212,2011-11-20,19,Active,41.0,690.34
13956,2011-12-04,5,Active,152.0,1026.4200000000003
14272,2011-09-27,73,Active,33.0,437.96000000000004
16325,2011-10-24,46,Active,18.0,594.24
16258,2011-10-25,45,Active,135.0,5203.51
13258,2011-11-28,11,Active,38.0,698.5799999999999
15314,2011-05-24,199,Churned,24.0,327.97
14891,2011-07-14,148,Churned,33.0,554.38
12409,2011-09-22,78,Active,109.0,11072.670000000002
12397,2011-11-04,35,Active,126.0,2409.9000000000005
13350,2011-11-23,16,Active,40.0,979.1199999999999
12371,2011-10-26,44,Active,63.0,1887.9600000000003
17313,2011-11-08,31,Active,24.0,2328.8399999999997
15654,2011-11-30,9,Active,21.0,922.5300000000002
18084,2011-11-23,16,One-Time Customer,1.0,90.47999999999999
18058,2011-11-30,9,Active,3.0,170.16
14395,2011-12-07,2,Active,350.0,3507.710000000001
15602,2011-12-01,8,Active,46.0,1297.8700000000003
17676,2011-12-05,4,Active,78.0,1387.6800000000005
17002,2011-09-15,85,Active,49.0,1493.73
15234,2011-03-08,276,Churned,14.0,197.0
15625,2011-08-28,103,Churned,64.0,1534.26
16942,2011-11-27,12,Active,281.0,1920.5900000000017
17384,2011-11-20,19,Active,15.0,336.40000000000003
12684,2011-12-02,7,Active,105.0,2283.6299999999997
16753,2011-10-12,58,Active,34.0,223.92
14089,2011-10-14,56,Active,14.0,161.0
15022,2011-11-28,11,Active,135.0,905.0399999999995
14539,2011-11-24,15,Active,32.0,537.48
16680,2011-10-27,43,Active,10.0,183.70000000000002
15870,2011-11-07,32,Active,76.0,354.0899999999999
16204,2011-11-16,23,Active,57.0,405.71000000000004
16535,2011-12-04,5,Active,31.0,593.75
16752,2010-12-02,372,Churned,9.0,207.5
15005,2011-11-24,15,Active,1119.0,6316.569999999991
15503,2010-12-12,362,Churned,70.0,147.09000000000003
14644,2011-10-03,67,Active,26.0,830.76
13044,2011-02-21,291,Churned,33.0,560.4700000000001
15381,2011-05-10,213,Churned,8.0,596.85
14758,2011-07-18,144,Churned,71.0,1484.0599999999995
16837,2011-11-08,31,Active,165.0,3170.9800000000014
15237,2011-12-08,1,Active,99.0,1412.320000000001
18150,2011-11-07,32,Active,37.0,566.5800000000002
16892,2011-12-08,1,Active,99.0,525.5399999999997
12715,2011-08-25,106,Churned,21.0,353.85999999999996
13755,2011-12-06,3,Active,342.0,2161.3500000000013
17802,2011-09-18,82,Active,140.0,1285.0399999999997
12971,2011-12-06,3,Active,305.0,11189.909999999996
12647,2011-11-17,22,Active,121.0,3722.820000000001
16422,2011-11-22,17,Active,369.0,34684.400000000016
14479,2011-03-31,253,Churned,18.0,316.24999999999994
17692,2011-08-04,127,Churned,46.0,740.9399999999999
14669,2011-04-12,241,Churned,170.0,1269.9900000000002
13345,2011-02-25,287,Churned,20.0,389.50000000000006
14041,2011-03-18,266,Churned,21.0,141.41
13239,2011-03-23,261,Churned,21.0,329.56
15528,2011-03-30,254,Churned,26.0,229.32999999999993
17268,2011-08-24,107,Churned,6.0,763.64
15214,2011-12-08,1,Active,110.0,1661.44
12732,2011-06-13,179,Churned,12.0,236.2600000000001
13483,2011-10-05,65,Active,10.0,140.34000000000003
17614,2011-10-13,57,Active,100.0,390.0699999999999
15720,2011-11-15,24,Active,128.0,598.7300000000001
14349,2011-11-29,10,Active,31.0,133.50000000000006
14680,2011-11-14,25,Active,258.0,28754.11
14739,2011-12-05,4,Active,60.0,3902.28
13329,2011-11-08,31,Active,17.0,789.0
13327,2011-11-01,38,Active,108.0,3627.769999999998
17990,2011-04-17,236,Churned,29.0,630.84
17189,2011-08-25,106,Churned,61.0,384.3999999999999
16771,2011-11-06,33,Active,255.0,2246.8100000000013
15910,2011-12-09,0,Active,267.0,1232.1799999999996
13552,2011-10-04,66,Active,109.0,3740.070000000001
14676,2011-11-08,31,Active,42.0,2548.24
14854,2011-09-22,78,Active,127.0,2759.8300000000004
12355,2011-05-09,214,Churned,13.0,459.4
14691,2011-11-09,30,Active,71.0,2114.3299999999995
14038,2011-09-22,78,Active,92.0,1560.379999999999
15253,2011-11-23,16,Active,53.0,918.1999999999996
13994,2011-12-06,3,Active,155.0,2313.140000000001
12864,2011-07-24,138,Churned,3.0,147.12
15272,2011-10-13,57,Active,63.0,721.9399999999998
13247,2011-11-22,17,Active,25.0,501.12
17466,2011-11-29,10,Active,41.0,763.2800000000003
14528,2011-11-02,37,Active,18.0,364.22
15692,2011-11-11,28,Active,12.0,191.04000000000002
15458,2011-11-14,25,Active,7.0,161.64
13255,2011-11-30,9,Active,13.0,399.51
14409,2011-09-29,71,Active,54.0,2059.45
16365,2011-11-22,17,Active,51.0,1540.4200000000005
15159,2011-12-08,1,Active,710.0,18641.010000000017
15312,2011-09-25,75,Active,47.0,924.8500000000001
14662,2011-11-11,28,Active,168.0,771.1700000000003
15270,2011-11-24,15,Active,41.0,2379.49
13208,2011-10-12,58,Active,149.0,1223.8999999999999
17162,2011-11-11,28,Active,104.0,1715.4599999999996
12372,2011-09-29,71,Active,52.0,1298.0400000000002
14036,2011-02-28,284,Churned,38.0,626.6499999999999
16992,2011-11-29,10,Active,93.0,1614.31
14693,2011-03-20,264,Churned,8.0,172.9
17883,2011-12-06,3,Active,145.0,671.7699999999994
16193,2011-04-17,236,Churned,19.0,314.45
17631,2011-12-08,1,Active,39.0,528.33
12535,2011-09-09,91,Churned,34.0,716.3500000000001
15578,2011-06-30,162,Churned,13.0,127.1
13681,2011-11-22,17,Active,57.0,827.83
18222,2011-09-08,92,Churned,19.0,443.0
12640,2011-11-16,23,Active,53.0,1174.58
16052,2011-10-16,54,Active,34.0,362.06000000000006
16884,2011-11-02,37,Active,26.0,429.84
17608,2011-11-06,33,Active,59.0,193.42000000000007
15621,2011-12-05,4,Active,16.0,1293.0300000000002
17290,2011-12-06,3,Active,102.0,525.2399999999998
17727,2011-11-24,15,Active,66.0,1060.25
12738,2010-12-02,372,Churned,11.0,155.35
15880,2010-12-05,369,Churned,105.0,343.28
13599,2011-12-08,1,Active,247.0,5153.669999999998
15945,2010-12-09,365,Churned,2.0,181.0
13473,2011-10-10,60,Active,21.0,422.64
12523,2011-11-20,19,Active,106.0,1789.7700000000007
12924,2011-09-12,88,Active,30.0,933.7000000000003
13955,2011-07-08,154,Churned,33.0,322.96
18068,2011-02-23,289,One-Time Customer,1.0,101.69999999999999
17164,2011-11-07,32,Active,144.0,2467.350000000001
15980,2011-09-12,88,Active,43.0,2398.8599999999997
13995,2011-11-24,15,Active,86.0,1393.6899999999996
14503,2011-12-06,3,Active,164.0,3543.2600000000016
12384,2011-11-11,28,Active,27.0,585.2700000000001
15475,2011-09-23,77,Active,29.0,454.10999999999984
16594,2011-09-25,75,Active,53.0,181.08999999999997
14642,2011-10-12,58,Active,2.0,96.12
13471,2011-12-08,1,Active,260.0,2531.579999999998
16516,2011-11-09,30,Active,6.0,101.7
17237,2011-11-28,11,Active,19.0,314.69
14601,2011-11-29,10,Active,7.0,213.96000000000004
14126,2011-12-02,7,Active,15.0,706.1300000000001
14291,2011-12-08,1,Active,237.0,3883.249999999998
15039,2011-11-30,9,Active,1502.0,19914.439999999966
17041,2011-11-13,26,Active,70.0,1081.5700000000002
15615,2011-11-29,10,Active,423.0,10399.739999999989
15160,2010-12-17,357,Churned,4.0,158.16000000000003
13161,2011-01-30,313,Churned,8.0,112.75
12842,2011-09-30,70,Active,34.0,1118.99
17422,2011-11-23,16,Active,117.0,1979.37
13973,2011-02-25,287,Churned,11.0,264.7
15636,2011-09-11,89,Active,25.0,724.76
12456,2011-10-26,44,Active,125.0,3181.039999999998
17394,2011-05-04,219,Churned,4.0,203.86999999999995
15258,2011-06-24,168,Churned,34.0,623.1600000000001
17176,2011-05-22,201,Churned,15.0,306.13
13546,2011-11-27,12,Active,98.0,626.9899999999999
17265,2011-07-24,138,Churned,127.0,562.8999999999997
12492,2011-10-07,63,Active,20.0,263.21
15593,2011-09-30,70,Active,5.0,199.8
17330,2011-11-17,22,Active,6.0,363.9
12827,2011-12-04,5,Active,25.0,430.15
16887,2011-11-04,35,Active,37.0,194.88
14849,2011-11-18,21,Active,388.0,7930.539999999996
15808,2011-02-06,306,Churned,208.0,3734.970000000001
13094,2011-11-18,21,Active,24.0,1927.3200000000002
15101,2011-12-01,8,Active,8.0,317.53
17064,2011-10-12,58,Active,62.0,859.3500000000003
17255,2011-10-30,40,Active,78.0,298.40999999999997
17092,2011-10-20,50,Active,125.0,1777.7800000000007
14936,2011-11-06,33,Active,364.0,8137.0199999999995
17928,2011-10-25,45,Active,23.0,212.54000000000005
12656,2011-11-22,17,Active,126.0,4051.170000000002
17854,2011-06-07,185,Churned,15.0,311.26
13658,2011-11-30,9,Active,108.0,2639.1700000000037
16526,2011-06-21,171,Churned,15.0,290.35999999999996
14383,2011-11-01,38,Active,59.0,1247.6899999999998
17958,2011-08-15,116,Churned,7.0,508.4599999999999
16211,2011-09-12,88,Active,23.0,547.02
12612,2011-09-26,74,Active,19.0,704.0400000000001
16921,2011-10-09,61,Active,60.0,169.79000000000005
14139,2011-10-24,46,Active,26.0,415.81999999999994
12430,2011-10-27,43,Active,11.0,256.4
17538,2011-11-14,25,Active,9.0,98.42000000000002
15907,2011-12-06,3,Active,249.0,967.4499999999998
16988,2011-12-04,5,Active,7.0,126.12
16186,2011-11-17,22,Active,218.0,4006.9400000000032
16754,2010-12-02,372,Churned,2.0,2002.4
13506,2011-01-27,316,Churned,26.0,458.52000000000004
13369,2010-12-09,365,Churned,14.0,308.28000000000003
14401,2011-12-05,4,Active,182.0,4051.4799999999987
16145,2011-12-01,8,Active,224.0,3799.4899999999957
18260,2011-06-20,172,Churned,134.0,2643.2000000000003
17593,2011-12-06,3,Active,213.0,3927.3399999999997
13873,2011-08-12,119,Churned,23.0,389.6
16842,2011-08-31,100,Churned,63.0,1264.1899999999998
14477,2011-11-20,19,Active,10.0,1309.6000000000001
15990,2011-10-26,44,Active,52.0,792.11
14235,2011-09-25,75,Active,79.0,3144.8599999999997
13841,2011-04-01,252,One-Time Customer,1.0,85.0
17758,2011-11-20,19,Active,412.0,3456.7000000000025
13657,2011-11-29,10,Active,16.0,382.13999999999993
17124,2011-06-07,185,Churned,32.0,298.89000000000004
15839,2011-11-06,33,Active,62.0,1048.4900000000002
12438,2011-11-25,14,Active,98.0,2906.8500000000004
12729,2011-08-18,113,Churned,26.0,453.01000000000005
16796,2011-09-11,89,Active,18.0,305.62
14485,2011-11-01,38,Active,47.0,165.75000000000003
14354,2011-12-04,5,Active,9.0,163.62
15658,2011-06-02,190,Churned,48.0,1024.0999999999997
17228,2011-11-24,15,Active,208.0,1906.0900000000015
15894,2011-03-31,253,Churned,41.0,263.54999999999995
14907,2011-12-06,3,Active,165.0,3501.0999999999976
17097,2011-12-07,2,Active,211.0,954.4199999999997
14290,2011-11-28,11,Active,101.0,2314.6499999999996
17923,2011-03-02,282,One-Time Customer,1.0,207.50000000000003
15125,2011-11-14,25,Active,127.0,11528.480000000001
17250,2011-12-06,3,Active,57.0,384.52
14628,2011-09-09,91,Churned,24.0,671.96
15134,2011-11-25,14,Active,73.0,1387.99
12354,2011-04-21,232,Churned,58.0,1079.4
14583,2011-12-04,5,Active,330.0,1052.5500000000004
14705,2011-05-25,198,One-Time Customer,1.0,179.0
14338,2011-07-01,161,Churned,31.0,588.2199999999999
15679,2011-11-15,24,Active,110.0,781.2799999999999
17536,2011-06-15,177,Churned,3.0,76.5
14222,2011-06-15,177,Churned,41.0,683.17
12444,2011-11-18,21,Active,176.0,5005.46
13291,2011-07-07,155,Churned,42.0,361.10999999999996
13366,2011-10-20,50,One-Time Customer,1.0,56.160000000000004
13978,2011-11-25,14,Active,15.0,196.79
14641,2011-11-18,21,Active,7.0,110.46
17025,2011-10-10,60,Active,9.0,357.77
17613,2011-11-17,22,Active,312.0,4559.15
17472,2011-06-01,191,Churned,181.0,710.2900000000002
13151,2011-02-17,295,Churned,74.0,1257.8700000000003
13085,2011-07-05,157,Churned,22.0,416.08000000000004
14379,2011-10-26,44,Active,46.0,348.1
13489,2011-08-26,105,Churned,14.0,449.52
15974,2011-10-31,39,Active,176.0,3442.15
15424,2011-03-30,254,Churned,17.0,383.34
14149,2011-05-03,220,Churned,28.0,446.62000000000006
12976,2011-05-12,211,Churned,22.0,738.6
14280,2011-05-27,196,Churned,8.0,134.04
15252,2011-11-03,36,Active,44.0,740.7800000000001
16450,2011-07-13,149,Churned,11.0,311.92
13813,2011-10-31,39,Active,69.0,1366.8599999999994
12688,2011-08-18,113,Churned,171.0,4873.810000000005
15417,2011-09-15,85,Active,28.0,508.8000000000001
14381,2011-10-18,52,Active,56.0,202.6800000000001
12357,2011-11-06,33,Active,131.0,6207.669999999996
17254,2011-12-05,4,Active,112.0,272.44000000000005
15394,2011-11-30,9,Active,85.0,2183.54
14329,2011-11-22,17,Active,259.0,5014.840000000004
14976,2011-10-13,57,Active,72.0,790.8599999999997
15236,2011-02-14,298,Churned,15.0,321.05
15670,2011-02-16,296,Churned,12.0,173.05
12834,2011-03-02,282,Churned,18.0,312.38
15393,2011-11-23,16,Active,12.0,231.86
15206,2011-11-29,10,Active,9.0,420.29999999999995
16976,2011-03-17,267,Churned,2.0,251.51999999999998
12545,2011-09-25,75,Active,50.0,1000.3899999999999
18273,2011-12-07,2,Active,3.0,204.0
13752,2011-08-07,124,Churned,76.0,1186.2800000000002
14700,2011-11-07,32,Active,115.0,2235.2999999999997
14853,2011-11-15,24,Active,9.0,475.79999999999995
14489,2011-05-16,207,Churned,30.0,463.38000000000005
12883,2011-11-15,24,Active,42.0,703.4700000000001
15533,2011-11-20,19,Active,83.0,807.5699999999997
17919,2011-09-12,88,Active,23.0,1304.04
17564,2011-11-15,24,Active,49.0,454.0099999999999
14184,2011-10-04,66,Active,24.0,452.89
16380,2011-10-09,61,Active,32.0,1780.5900000000001
13522,2011-11-09,30,Active,5.0,125.80000000000001
12433,2011-12-09,0,Active,420.0,13375.869999999992
14237,2010-12-01,373,Churned,9.0,161.00000000000003
12395,2011-11-20,19,Active,156.0,3018.6299999999983
17860,2010-12-06,368,Churned,58.0,252.79999999999998
17706,2011-12-05,4,Active,382.0,10504.489999999994
13240,2011-09-04,96,Churned,67.0,663.6500000000001
17696,2011-11-01,38,Active,115.0,2285.7100000000014
14185,2011-01-12,331,Churned,3.0,197.65
14520,2011-12-08,1,Active,4.0,270.6
13934,2011-03-21,263,Churned,31.0,922.0999999999997
13235,2011-05-11,212,Churned,58.0,1031.0699999999997
15826,2011-10-14,56,Active,68.0,1654.31
12516,2011-09-23,77,Active,26.0,1312.06
14808,2011-10-31,39,Active,235.0,2741.169999999997
12833,2011-07-17,145,Churned,24.0,417.37999999999994
15154,2011-09-25,75,Active,85.0,296.41999999999996
15576,2011-11-02,37,Active,45.0,940.6700000000002
13017,2011-12-02,7,One-Time Customer,1.0,204.0
17572,2011-09-29,71,Active,12.0,226.75
15601,2011-11-28,11,Active,410.0,6776.559999999997
14449,2011-11-21,18,Active,258.0,907.0999999999999
16710,2011-11-20,19,Active,402.0,2483.04
17857,2011-12-05,4,Active,54.0,26879.039999999997
15797,2011-08-18,113,Churned,8.0,2207.4
13157,2011-10-21,49,Active,87.0,1741.2199999999991
17654,2011-03-07,277,Churned,22.0,117.54999999999998
13358,2011-03-16,268,Churned,29.0,439.03000000000003
14286,2011-11-16,23,Active,280.0,4628.749999999998
14271,2011-04-28,225,Churned,10.0,112.32000000000002
14304,2011-05-01,222,Churned,17.0,383.45000000000005
14199,2011-05-05,218,Churned,2.0,185.39999999999998
12493,2011-06-27,165,Churned,22.0,433.74
14687,2011-08-25,106,Churned,15.0,628.3799999999999
18200,2011-08-25,106,Churned,32.0,163.8
14929,2011-11-07,32,Active,11.0,223.87999999999997
13428,2011-11-29,10,Active,74.0,218.46999999999994
14219,2011-12-05,4,Active,7.0,89.94
14496,2011-02-01,311,Churned,19.0,538.8100000000001
13090,2011-12-01,8,Active,155.0,8910.82
14565,2011-09-05,95,Churned,127.0,3099.1200000000017
14643,2011-06-22,170,Churned,31.0,693.8100000000001
12480,2011-11-11,28,Active,154.0,3281.6300000000015
16730,2011-10-18,52,Active,82.0,743.11
16767,2011-11-09,30,Active,222.0,5580.599999999999
13600,2011-01-31,312,Churned,19.0,219.51999999999998
14504,2011-10-23,47,Active,107.0,673.2599999999995
15201,2011-09-13,87,Active,69.0,1236.5400000000002
13950,2011-11-28,11,Active,35.0,745.0600000000001
12506,2011-04-21,232,Churned,23.0,73.50000000000003
15489,2011-11-17,22,Active,50.0,1134.28
15850,2011-11-20,19,Active,97.0,238.85000000000002
17640,2011-09-14,86,Active,5.0,621.6600000000001
17321,2011-12-01,8,Active,107.0,700.8599999999999
17914,2011-12-06,3,Active,80.0,336.4299999999999
,2011-12-09,0,Active,,
15307,2011-09-05,95,Churned,12.0,205.3
18144,2011-12-02,7,Active,43.0,2888.750000000001
15392,2011-12-05,4,Active,84.0,1535.5299999999997
16316,2011-10-06,64,Active,151.0,2938.9100000000008
15703,2011-03-20,264,Churned,5.0,211.5
17505,2011-07-01,161,Churned,52.0,1145.84
15051,2011-11-16,23,Active,143.0,1391.6100000000001
15374,2011-08-03,128,Churned,3.0,168.0
16536,2011-08-21,110,Churned,55.0,548.97
14050,2011-11-08,31,Active,54.0,746.3600000000001
18055,2011-12-02,7,Active,360.0,6784.1900000000005
15854,2011-12-05,4,Active,140.0,2974.6499999999974
15527,2011-11-21,18,Active,163.0,2429.779999999999
17859,2011-02-08,304,Churned,25.0,148.21
12541,2011-11-10,29,Active,52.0,981.1800000000002
15944,2011-03-08,276,Churned,6.0,325.1
14075,2011-12-05,4,Active,43.0,942.2599999999998
18078,2011-05-06,217,Churned,29.0,336.13
15655,2011-04-10,243,Churned,34.0,560.67
13101,2011-04-19,234,Churned,8.0,101.18999999999998
16055,2011-05-03,220,Churned,8.0,134.8
17443,2011-05-04,219,One-Time Customer,1.0,534.24
17263,2011-05-15,208,Churned,23.0,63.440000000000005
13296,2011-07-25,137,Churned,5.0,87.4
16723,2011-09-09,91,Churned,43.0,589.15
13127,2011-09-23,77,Active,15.0,259.16999999999996
15787,2011-11-13,26,Active,206.0,948.0500000000001
15994,2011-10-16,54,Active,35.0,427.07000000000005
18067,2011-10-30,40,Active,37.0,396.3300000000001
12638,2011-11-06,33,Active,39.0,671.69
17038,2011-11-09,30,Active,22.0,112.40000000000003
13332,2011-11-25,14,Active,21.0,350.9
15992,2011-12-06,3,Active,3.0,41.989999999999995
12682,2011-12-06,3,Active,525.0,12288.219999999998
15192,2011-08-12,119,Churned,51.0,1044.3200000000004
17611,2011-12-02,7,Active,576.0,3984.2199999999993
16954,2011-12-09,0,Active,54.0,2085.0800000000004
13092,2011-09-30,70,Active,25.0,477.83
13368,2011-03-28,256,Churned,29.0,623.4
13815,2011-11-17,22,Active,176.0,4027.3599999999983
17082,2011-11-06,33,Active,81.0,2003.8500000000008
16182,2011-09-28,72,Active,28.0,6617.650000000001
15241,2011-10-04,66,Active,110.0,1756.4400000000007
16678,2011-12-07,2,Active,163.0,3109.990000000001
17770,2011-05-25,198,Churned,38.0,1143.2699999999995
13476,2011-06-14,178,Churned,58.0,1238.4699999999998
